PM10,NO2,SO2,AQI_Bucket
29.17,10.41,10.59,Good
25.88,8.46,10.63,Good
43.21,14.92,10.65,Good
34.39,12.56,10.73,Good
60.43,14.26,10.79,Satisfactory
62.82,16.5,10.86,Satisfactory
27.33,9.45,10.65,Good
25.28,9.95,10.78,Good
32.63,9.96,10.7,Good
43.36,12.65,10.59,Good
75.98,10.04,10.37,Good
10.53,6.5,10.25,Good
76.75,6.73,10.27,Good
491.54,9.5,9.32,Poor
94.28,12.82,9.9,Satisfactory
34.16,9.97,10.41,Satisfactory
34.66,10.55,10.5,Good
43.9,11.17,10.47,Good
37.61,10.66,10.65,Satisfactory
69.57,9.4,10.67,Good
149.69,10.85,10.63,Moderate
135.68,11.46,10.8,Moderate
73.42,9.98,10.84,Satisfactory
70.87,11.38,11.14,Satisfactory
167.95,10.39,10.92,Moderate
39.38,6.25,10.96,Satisfactory
79.72,8.78,10.91,Satisfactory
118.36,7.42,10.86,Moderate
76.32,9.77,10.91,Satisfactory
50.9,11.31,10.49,Satisfactory
79.88,8.75,11.02,Satisfactory
26.31,7.69,11.29,Satisfactory
49.12,9.47,11.28,Satisfactory
220.16,10.86,10.86,Satisfactory
153.57,10.76,11.18,Moderate
150.89,8.22,11.03,Moderate
52.31,9.14,11.18,Moderate
157.77,8.03,11.14,Satisfactory
117.59,9.33,11.17,Moderate
40.47,10.96,11.36,Satisfactory
194.51,10.05,11.09,Good
91.02,10.15,11.29,Moderate
34.75,9.62,11.51,Satisfactory
66.2,9.24,11.41,Good
427.84,8.59,11.27,Poor
190.86,6.67,11.41,Poor
164.97,10.37,11.62,Moderate
847.41,10.25,11.32,Severe
554.83,9.4,11.22,Severe
27.49,7.78,11.42,Moderate
35.6,6.07,11.9,Good
67.25,13.33,11.79,Good
54.16,10.57,11.81,Satisfactory
43.52,6.35,11.73,Good
38.04,8.63,11.74,Good
47.12,7.61,11.85,Good
49.44,8.73,11.87,Good
68.83,14.94,12.03,Satisfactory
44.49,8.98,12.01,Satisfactory
19.11,6.88,12.06,Good
21.98,5.98,11.95,Good
36.86,11.68,12.24,Good
46.99,12.59,12.12,Satisfactory
42.76,12.48,11.83,Good
35.25,9.24,11.79,Good
37.24,11.55,11.96,Satisfactory
33.16,9.13,12.11,Moderate
56.42,11.26,12.17,Satisfactory
66.26,16.77,12.03,Satisfactory
33.81,9.12,12.13,Satisfactory
32.1,10.16,12.18,Good
29.83,9.13,12.51,Good
26.77,6.3,12.21,Good
47.56,9.07,12,Good
48.97,8.46,12.05,Satisfactory
44.1,8.83,12.1,Good
45.15,11.61,12.4,Satisfactory
59.01,10.78,12.44,Satisfactory
62.32,8.51,12.72,Satisfactory
28.7,7.01,12.85,Good
44.23,8.08,12.66,Good
42.48,5.59,12.72,Good
42.44,7.02,12.55,Good
48.51,10.34,12.42,Good
41.41,6.41,12.88,Satisfactory
66.47,14.64,13.89,Good
75.6,14.84,13.99,Satisfactory
63.53,12.68,13.49,Satisfactory
60.78,12.31,15.6,Satisfactory
21.62,5.22,13.36,Good
18.96,7.54,13.18,Good
21.57,5.97,13.16,Good
49.24,6.98,13.67,Satisfactory
43,9.97,13.7,Good
49.25,9.2,13.99,Satisfactory
38.18,9.48,13.7,Good
32.53,7.97,13.83,Good
22.1,7.16,13.73,Good
41.61,6.86,13.63,Good
60.78,8.38,14.54,Satisfactory
64.05,11.52,14.49,Satisfactory
72.7,13.23,14.85,Satisfactory
97.74,12.49,18.9,Satisfactory
53.93,11.94,14.83,Satisfactory
26.86,7.53,14.17,Good
32.5,7.62,14.03,Good
40.97,11.06,14.25,Good
63.9,14.46,15.3,Satisfactory
82.09,17.13,15.63,Satisfactory
105.48,20.3,16.42,Moderate
103.55,20.01,16.42,Moderate
75.22,17.03,15.65,Satisfactory
96.37,18.6,15.66,Satisfactory
94.31,20.29,15.24,Satisfactory
112.77,19.98,13.83,Moderate
101.76,20,14.1,Moderate
89.37,15.39,13.48,Satisfactory
96.19,10.89,14.21,Satisfactory
130.98,13.86,15.31,Moderate
152.07,21.77,15.95,Poor
84.17,14.82,12.04,Moderate
16.8,8.85,9.64,Good
12.02,7.05,9.77,Good
124.95,7.33,9.81,Good
258.02,11.35,10.07,Very Poor
132.05,13.43,9.93,Very Poor
81.6,14.17,9.82,Satisfactory
145.35,14.61,9.69,Satisfactory
124.06,14.21,9.65,Moderate
105.97,16.91,9.82,Moderate
99.52,13.91,9.92,Moderate
127.35,16.39,9.88,Moderate
130.43,18.23,10.17,Moderate
73.87,13.6,10.04,Satisfactory
112.41,15.87,10.36,Moderate
101.47,12.73,10.17,Moderate
72.78,11.2,10.01,Satisfactory
28.8,8.88,10.1,Good
50.97,11.88,10.01,Good
115.05,13.55,10.4,Satisfactory
91.14,16.54,10.44,Moderate
101.59,14.87,10.34,Moderate
198.38,15.93,10.4,Moderate
140.29,19.74,10.3,Moderate
151.83,20.12,10.69,Moderate
172.29,19.81,10.48,Poor
155.67,15.08,10.58,Poor
94.31,13.37,10,Moderate
129.07,18.9,10.04,Moderate
125.67,16.71,10.44,Moderate
143.51,13.7,10.96,Moderate
138.8,14.23,11.03,Moderate
143.37,13.89,11.02,Moderate
165.55,13.55,10.92,Moderate
126.46,13.88,10.75,Moderate
135.39,13.77,10.79,Moderate
166.82,14.52,11.11,Moderate
167.22,13.48,11.07,Poor
125.23,10.73,10.76,Poor
108.71,8.41,10.75,Moderate
140.23,10.02,11.39,Moderate
160.65,11.55,11.58,Moderate
138.03,11.6,11.33,Moderate
163.87,11.17,11.3,Moderate
160.39,11.36,11.34,Poor
166.41,11.39,11.38,Poor
191.09,14.22,11.98,Poor
212.45,11.83,12.23,Poor
174.54,10.72,12.38,Very Poor
162.11,9.56,12.22,Poor
161.14,9.08,12.19,Very Poor
162.85,11.41,12.4,Poor
172.89,13.37,12.74,Very Poor
205.02,11.71,12.13,Very Poor
155.46,11.09,11.54,Poor
183.08,12.46,11.94,Poor
209.45,10.71,11.64,Very Poor
197.3,9.08,11.53,Very Poor
154.52,9.17,11.23,Poor
172.33,9.15,11.49,Poor
223.93,8.9,11.4,Poor
254.82,9.44,11.89,Very Poor
338,10.99,11.97,Very Poor
267.99,12.73,12.18,Very Poor
162.48,11.56,12.03,Very Poor
177.9,11.46,11.93,Poor
226.01,11.86,12.38,Very Poor
254.51,13.42,12.52,Very Poor
248.02,15.39,12.45,Very Poor
199.53,11.41,12.38,Very Poor
100.53,12.47,12.18,Moderate
102.68,9.85,12.28,Moderate
122.49,7.57,11.96,Moderate
146.43,9.51,12.32,Poor
147.58,10.11,11.72,Moderate
278.65,12.45,12.59,Very Poor
224.39,12.53,12.59,Very Poor
210,10.68,12.42,Very Poor
225.9,12.1,12.84,Very Poor
242.79,13.16,12.96,Very Poor
225.76,15.26,13.2,Very Poor
240.56,14.06,13.1,Very Poor
270.35,14.47,13.22,Very Poor
489.02,15.07,13.41,Severe
237.56,11.13,13.43,Severe
202.88,14.04,13.75,Very Poor
240.6,16.06,14.18,Very Poor
196.86,13.79,13.82,Very Poor
120.4,8.74,12.49,Poor
183.95,12.31,12.62,Moderate
218.79,15.68,13.37,Very Poor
204.78,18.01,13.03,Very Poor
260.58,17.95,13.88,Very Poor
286.81,16.51,13.22,Very Poor
241.87,12.98,13.16,Very Poor
242.58,17.7,13.84,Very Poor
317.84,17.88,13.7,Poor
334.8,21.97,13.95,Poor
247.32,16.34,13.71,Very Poor
105.99,8.8,12.85,Moderate
184.52,10.06,13.22,Poor
170.35,14.67,13.48,Poor
199.91,22.49,13.92,Poor
223.32,23.76,15.03,Very Poor
256.72,25.12,14.48,Very Poor
243.84,18.76,15.18,Very Poor
233.73,20.56,13.18,Very Poor
240.31,20.06,13.09,Very Poor
190.71,17.93,12.6,Very Poor
209.1,19.55,13.03,Poor
225.78,23.03,13.56,Poor
225.18,24.27,13.81,Poor
253.03,30.59,15.31,Very Poor
264.36,27.41,13.6,Very Poor
279.03,31.8,13.48,Very Poor
300.36,24.33,13.5,Very Poor
299.17,24.22,13.7,Very Poor
319.73,15.68,14.08,Very Poor
123.99,13.21,13.38,Poor
193.45,17.04,13.91,Poor
177.35,17.71,14.03,Poor
214.04,17.95,14.33,Very Poor
203.28,21.62,14.48,Very Poor
157.53,18.84,13.81,Poor
140.07,19.02,13.15,Moderate
53.53,12.41,13.25,Satisfactory
79.77,14.97,13.58,Satisfactory
137.52,21.7,14.1,Moderate
168.91,29.75,14.09,Moderate
198.43,30.85,13.62,Poor
191.86,28.98,13.43,Poor
108.82,23.76,13.53,Moderate
65.66,15.58,13.4,Satisfactory
108.44,14.86,13.06,Satisfactory
102.63,15.28,13.2,Moderate
125.31,19.39,13.79,Moderate
128.2,15.52,13.58,Moderate
169.5,20.19,13.32,Moderate
167.83,23.06,13.24,Moderate
158.25,31.04,13.58,Moderate
219.23,30.51,13.68,Poor
178.48,32.03,13.34,Moderate
212.49,23.49,13.68,Poor
154.9,18.55,13.23,Moderate
171.03,18.99,13.49,Poor
195.79,36.21,14.04,Moderate
211.78,43.42,13.57,Poor
227.07,40.3,13.76,Poor
200.94,27.59,14.32,Poor
166.05,26.82,14.72,Poor
152.63,18.11,14.58,Poor
115.42,17.48,14.87,Poor
134.65,23.59,14.85,Moderate
136.28,24.63,15.2,Moderate
139.7,23.28,15.53,Poor
165.09,23.58,15.54,Poor
224.36,14.9,15.69,Poor
211.55,5.65,15.43,Moderate
149.95,17.44,14.77,Moderate
232.55,30.83,16.06,Poor
206.76,26.92,17.35,Very Poor
215.27,16.05,16.86,Very Poor
220.49,14.11,15.39,Poor
148.29,20.73,16.18,Poor
179.25,15.72,16.08,Moderate
137.99,15.17,16.69,Moderate
230.77,6.98,16.2,Moderate
190.7,13.87,15.75,Moderate
112.46,7.41,16.55,Moderate
115.1,6.41,14.9,Moderate
93.25,9.42,15.85,Moderate
126.06,8.34,18.38,Moderate
154.37,11.14,20.22,Moderate
152.8,10.97,21.14,Poor
122.65,10.71,20.06,Poor
54.22,6.46,18.47,Moderate
33.51,6.6,17.6,Satisfactory
26.17,6.67,16.7,Good
46.15,5.59,16.91,Good
31.08,6.69,15.72,Satisfactory
28.89,5.79,13.92,Good
35.06,6.81,13.94,Good
46.48,7.14,13.86,Good
29.46,3.45,13.88,Satisfactory
18.64,3.81,13.88,Satisfactory
30.65,6.56,13.95,Good
42.15,10.71,14.17,Good
39.31,9,14.19,Satisfactory
44.45,7.14,14.08,Satisfactory
36.16,7.68,14.01,Good
32.95,7.83,14.1,Good
36.19,12.37,14.31,Good
41.35,7.04,14.43,Satisfactory
44.71,10.84,14.6,Satisfactory
41.37,9.76,14.5,Good
33.11,7.34,14.29,Good
35.6,7.21,14.34,Good
52.66,12.02,14.54,Good
54.9,13.77,14.67,Satisfactory
69.53,18.13,15.35,Satisfactory
80.22,23.76,15.44,Satisfactory
72.78,15.35,14.96,Satisfactory
39.27,11.16,14.84,Satisfactory
30.16,9.36,14.76,Good
27.08,6.52,14.55,Good
29.4,5.69,14.49,Good
27.04,9.57,14.52,Good
65.9,19.51,14.64,Good
86.02,19.87,14.68,Satisfactory
65.67,12.62,14.41,Satisfactory
15.91,9.51,14.68,Good
37.4,5.04,14.84,Good
22.34,6.8,14.73,Good
18.58,6.31,14.76,Good
29.98,10.22,14.8,Good
15.15,5.95,14.88,Good
16.77,9.54,15.01,Satisfactory
28.91,6.03,15.07,Satisfactory
27.93,8.68,15.09,Satisfactory
41.14,11.33,15.14,Satisfactory
44.54,11.2,15.31,Good
39.27,11.03,15.26,Satisfactory
40.33,6.54,15.21,Good
30.52,8.21,15.55,Satisfactory
26.6,4.28,15.44,Good
25.37,6.29,15.42,Good
20.53,6.97,15.7,Good
30.78,6.8,15.65,Good
46.41,8,15.6,Good
51.03,8.33,15.7,Satisfactory
72.94,18.6,15.82,Satisfactory
69.88,14.8,15.89,Satisfactory
26,11.08,15.52,Good
29.81,10.19,15.5,Good
26.31,10.51,15.62,Good
27.58,8.73,15.63,Good
26.82,9.27,15.63,Good
17.95,6.26,15.69,Good
11.66,5.42,15.72,Good
21.4,5.73,15.89,Good
40.94,10.26,15.86,Good
34.82,7.49,15.75,Good
35.88,10.55,15.99,Good
34.18,6.61,16.06,Good
34.42,5.43,15.97,Good
31.55,12.57,15.9,Good
23.75,7.72,16.1,Good
25.71,8.37,16.09,Good
28.79,8.12,15.91,Good
33.14,6.38,15.66,Good
32.51,5.11,15.83,Good
53,6.59,16.07,Good
64.55,22.56,5.71,Poor
30.79,22.54,8.22,Moderate
32.94,28.93,7.98,Moderate
40.81,31.15,4.93,Moderate
44.89,28.96,5.29,Satisfactory
51.27,30.64,5.16,Moderate
41.31,26.03,5.44,Moderate
36.67,19.82,4.02,Moderate
35.28,19.94,5.96,Moderate
30.48,20,5.99,Moderate
37.06,18.53,4.97,Moderate
29.64,12.01,2.37,Moderate
92.29,21.65,2.67,Very Poor
76,25.94,3.81,Moderate
63.06,20.11,7.58,Satisfactory
59.29,17.81,5.41,Satisfactory
81.99,16.05,6.88,Moderate
108.82,11.76,7.34,Poor
110.33,6.52,11.05,Poor
110.09,7.43,10.16,Poor
93.47,7.93,8.39,Very Poor
81.48,2.3,6.55,Poor
62.98,2.28,5.24,Moderate
94.07,2.56,7.46,Moderate
109.03,3.46,10.15,Moderate
105.62,6.46,6.89,Moderate
104.9,3.91,9.92,Poor
116.1,1.87,7.59,Poor
112.22,1.17,5.37,Poor
107.16,0.95,5.61,Poor
102.27,1.05,6.73,Moderate
116.14,2.84,7.99,Moderate
113,3.3,7.79,Poor
116,1.94,3.9,Moderate
107.94,1.33,4.64,Moderate
104.98,0.85,6.64,Moderate
102.9,0.74,5.43,Poor
101.17,0.74,7.46,Poor
114.7,0.73,5.66,Poor
97.96,0.67,5.4,Poor
64.38,0.64,6,Poor
82.97,0.62,4.77,Severe
104.38,0.65,8.98,Severe
94.33,0.71,6.96,Moderate
93.72,0.71,7.07,Moderate
97.74,1.18,10.7,Moderate
90.56,1.72,13.4,Moderate
90.53,4.47,8.04,Moderate
107.82,14.73,10.99,Moderate
105.81,14.84,11.36,Poor
101.07,10.48,8.8,Moderate
118.33,15.98,8.37,Moderate
114.47,18.54,11.9,Moderate
115.5,17,13.68,Moderate
106.33,19.56,12.92,Poor
111.94,15.59,13.17,Moderate
99.33,15.61,13.89,Moderate
100.62,16.18,11.67,Moderate
98.3,10.53,12.49,Moderate
107.15,6.38,9.57,Moderate
92.72,6.58,9.58,Moderate
102.3,5.1,9.16,Moderate
74.28,6.96,8.51,Satisfactory
106.93,9.18,8.8,Satisfactory
104.88,7.21,9.36,Moderate
98.22,7.92,6.44,Satisfactory
94.94,10.51,9.44,Moderate
112.36,15.65,8.3,Moderate
108.82,21,11.16,Moderate
115.67,16.36,9.12,Moderate
110.9,11.75,9.53,Moderate
109.51,9.39,8.22,Moderate
106.29,8.74,8.03,Moderate
102.51,10.07,9.1,Moderate
80.84,10.13,7.72,Satisfactory
98.69,17.38,7.09,Satisfactory
103.72,19.75,9.04,Moderate
109.53,16.02,9.25,Moderate
109.5,24.24,7.86,Moderate
105.66,22.09,8.71,Moderate
104.94,17.02,10.42,Moderate
104.11,16.7,7.05,Moderate
117.53,16.6,7.85,Moderate
64.47,12.14,8.54,Moderate
87.86,13.9,7.02,Moderate
93.23,9.76,8.74,Moderate
95.47,10.89,8.78,Moderate
98.14,14.83,8.37,Satisfactory
85.59,12.81,7.29,Moderate
81.25,12.47,9.02,Satisfactory
75.84,12.44,8.45,Satisfactory
103.29,13.32,7.17,Moderate
98.28,8.87,7.81,Moderate
82.51,11.64,9.7,Satisfactory
84.19,13.39,7.79,Moderate
83.4,12.88,6.71,Moderate
108.11,11.42,8.48,Moderate
94,8.91,11.36,Moderate
99.88,12.23,14.13,Moderate
97.83,14.89,17.09,Moderate
99.88,21.23,9.83,Moderate
98.43,27.59,12.64,Moderate
102.69,29.6,13.79,Moderate
98.01,25.5,14.74,Poor
108.2,17.35,8.56,Very Poor
111.72,16.6,8.39,Poor
105.15,15.35,7.77,Moderate
109.29,15.94,9.82,Moderate
113.23,16.65,8.87,Poor
105.67,19.71,8.84,Poor
102.61,13.35,7.82,Moderate
100.47,18.17,7.82,Moderate
108.77,20.69,8.82,Poor
101.26,19.99,8.85,Moderate
107.05,19.87,8.01,Moderate
103.49,22.42,7.62,Poor
99.88,21.93,10.39,Poor
98.54,13.38,7.1,Poor
104.73,7.15,7.28,Moderate
93.52,9.91,7.02,Moderate
99.69,8.61,8.47,Moderate
82.25,9.64,6.51,Moderate
79.94,9.39,7.33,Moderate
102.17,12.5,8.71,Moderate
114.92,10.2,10.16,Moderate
103.09,10,13.55,Moderate
97.42,13.23,8.42,Moderate
105.01,10.36,7.65,Moderate
103.83,6.65,9.03,Moderate
101.29,2.7,10.08,Moderate
94.48,2.75,9.41,Moderate
103.98,2.59,12.97,Moderate
101.32,3.01,13.37,Moderate
95.96,2.88,12.42,Moderate
99.57,2.87,12.31,Moderate
104.62,2.76,11.66,Moderate
96.69,2.9,11.32,Moderate
100.26,3.04,12.69,Moderate
95.5,8.26,12,Moderate
107.67,13.49,9.9,Moderate
102.86,10.58,6.51,Moderate
101.15,8.97,3.82,Moderate
108.26,10.01,3.99,Moderate
106.72,11.19,4.32,Moderate
99.08,12.15,4.73,Moderate
109.31,10.13,6.21,Moderate
96.56,10.43,4.48,Moderate
102.95,10.25,4.77,Moderate
100.33,7.93,5.61,Moderate
98.59,9.52,5.45,Moderate
72.15,9.96,5.59,Moderate
121.88,12.95,5.36,Satisfactory
107.06,11.18,5.38,Moderate
91.3,12.82,4.95,Satisfactory
113.67,17.14,6.56,Moderate
94,19.14,8.75,Severe
95.54,16.83,9.43,Severe
107.3,10.53,7.15,Poor
95.03,9.25,7.02,Moderate
101.93,10.41,5.88,Moderate
96.82,7.94,6.79,Moderate
80.62,8.1,6.07,Satisfactory
91.18,9.6,5.97,Satisfactory
93.99,9.41,5.34,Satisfactory
86.74,8.86,5.35,Moderate
98.72,10.22,5.22,Moderate
88.76,12.11,7.78,Moderate
99.76,12.41,5.8,Moderate
105.71,12.36,6.89,Moderate
96.52,10.03,5.59,Moderate
85.11,8.1,5.48,Satisfactory
75.47,9.64,5.85,Satisfactory
86.52,13.18,9.26,Moderate
98.21,15.99,5.09,Moderate
96.69,16.48,6.07,Moderate
109.62,13.84,6.19,Moderate
98.74,8.84,6.35,Moderate
96.78,8.98,6.13,Moderate
87.46,8.51,4.96,Moderate
83.28,13.73,5.05,Moderate
77.21,13.46,5.53,Moderate
98.88,2.51,5.46,Satisfactory
91.79,2.57,4.48,Satisfactory
98.55,2.69,6.6,Moderate
105.42,3,9.28,Moderate
103.22,3.09,12.25,Moderate
101.33,14.08,10.62,Moderate
105.96,10.41,5.67,Moderate
104.01,11.53,6.29,Moderate
106.24,11.4,4.08,Moderate
108.55,9.86,3.7,Moderate
111.27,9.19,4.33,Moderate
101.14,11.1,3.25,Moderate
95.45,11.15,3.89,Moderate
89.56,10.39,4.58,Satisfactory
99.89,11.52,6.58,Moderate
100.69,10.51,5.81,Moderate
100.96,24.28,4.33,Moderate
104.14,24.81,4.43,Moderate
116.28,34.56,5.58,Moderate
114.32,33.59,4.5,Moderate
96.54,31.94,5.25,Moderate
84.57,35.11,4.88,Satisfactory
70,32.42,4.28,Satisfactory
75.69,34.6,6.37,Satisfactory
100.44,34.5,3.38,Satisfactory
87.94,34.56,10.06,Moderate
98.92,31.16,6.89,Moderate
109.42,37,10.04,Moderate
102.11,23.02,4.06,Moderate
96.84,21.28,3.85,Moderate
95.59,20.25,5.27,Moderate
108.24,28.92,4.67,Moderate
78.68,27.73,7.1,Moderate
93.9,33.13,7.21,Moderate
87.02,33.5,5.98,Moderate
103.25,41,6.03,Satisfactory
93.08,21.79,8.13,Moderate
109,44.83,9.29,Moderate
108.3,34.44,7.58,Moderate
89.26,34.53,8.18,Moderate
85.11,32.79,6.71,Satisfactory
76.71,31.35,7.87,Satisfactory
107.77,31.1,6.57,Moderate
84.02,26.57,6.13,Moderate
87.52,35.95,3.05,Moderate
56.02,20.72,5.1,Satisfactory
60.54,29.21,10.13,Satisfactory
66.45,44.45,1.15,Satisfactory
94.11,59.85,2.75,Satisfactory
50.94,35.16,6.65,Moderate
82.05,33.2,5.84,Moderate
56,44.42,8.4,Moderate
81.89,51.24,7.73,Moderate
96.09,46.69,15.51,Moderate
82.71,38.21,5.84,Moderate
90.98,35.88,5.23,Moderate
65.19,25,5.39,Satisfactory
73.3,29.68,4.71,Satisfactory
66.3,28.72,9.34,Satisfactory
72.39,28.29,7.27,Satisfactory
68.51,26.2,6.7,Satisfactory
53.7,19.21,3.26,Satisfactory
71.8,16.81,5.56,Moderate
87,22.97,5.71,Satisfactory
66.12,22.26,5.2,Satisfactory
72.51,24.79,5.62,Satisfactory
67.89,23.86,5.85,Moderate
44.45,22.65,4.88,Moderate
57.84,19.09,5.22,Satisfactory
63.82,20.32,6,Satisfactory
76.71,21.04,5.33,Satisfactory
41.75,8.99,6.51,Satisfactory
38.77,8.64,6.92,Satisfactory
26.51,9.11,6.2,Satisfactory
28.63,44.71,7.71,Satisfactory
30.27,57.09,10.59,Satisfactory
62.17,46.21,3.71,Good
65,52.18,4.28,Good
87.32,74.51,16.38,Satisfactory
99.05,84.52,8.3,Satisfactory
82.86,78.74,12.95,Satisfactory
103.41,74.42,5.89,Satisfactory
82.11,78.98,13.91,Satisfactory
59.97,70.69,4.45,Satisfactory
69.68,59.25,12.54,Satisfactory
43.26,42.07,9.58,Satisfactory
46.02,42.44,12.68,Satisfactory
36.7,46.68,11.29,Satisfactory
22.54,35,2.6,Satisfactory
21.82,31.44,1.98,Satisfactory
31.93,38.08,2.83,Satisfactory
34.21,37.98,4.39,Satisfactory
11,43.87,15.62,Good
21.72,32.33,7.6,Satisfactory
37.15,43.64,4.1,Satisfactory
71.78,49.62,16.22,Satisfactory
76.67,51.19,7.71,Satisfactory
91.44,57.36,9.43,Satisfactory
103.83,53.2,7.08,Satisfactory
101.49,45.98,6.55,Moderate
31.02,42.12,8.03,Satisfactory
24.85,41.65,2.73,Satisfactory
33.72,26.93,9.91,Satisfactory
35.51,42.12,6.74,Good
32.3,35.58,5.53,Satisfactory
52.36,47.47,6.85,Satisfactory
57.53,40.95,6.22,Satisfactory
37.54,39.15,3.2,Satisfactory
45.38,45.99,1.55,Satisfactory
108.27,45.48,19.26,Moderate
99.86,63.89,15.29,Moderate
94.36,73.13,22.54,Satisfactory
101,61.79,15.96,Satisfactory
104.28,75.39,21.55,Moderate
94.42,87.44,23.06,Satisfactory
94.51,92.33,27.92,Satisfactory
101.67,75.82,29.86,Moderate
106.2,77.75,34.73,Moderate
100.29,71.09,35.22,Moderate
108.28,79.11,29.12,Moderate
106.91,86.29,37.97,Moderate
108.26,66.72,30.29,Moderate
103.01,68.11,18.9,Moderate
105.64,60.83,32.05,Moderate
101.48,50.97,44.21,Moderate
99.01,41.2,47.38,Moderate
104.96,49.76,46.17,Moderate
97.16,25.39,19.58,Moderate
84.2,24.36,23.55,Moderate
106.62,35.18,47.02,Moderate
100.92,22.8,45.54,Moderate
97.54,23.49,35.06,Moderate
101.16,13.74,31.95,Moderate
100.75,31.41,31.89,Moderate
104.57,25.01,31.29,Moderate
112.8,18.35,40.78,Moderate
107.1,36.85,38.63,Moderate
103.8,42.02,35.56,Moderate
106.32,56.07,46.68,Moderate
97.74,52.96,46.54,Moderate
104.38,53.12,35.55,Moderate
98.46,48.17,28.22,Moderate
99.72,45.51,16.38,Moderate
102.5,35.21,25.31,Moderate
101.38,36.72,51.36,Moderate
103.32,38.09,42.96,Moderate
95.29,41.53,37.9,Moderate
98.96,58.71,44.93,Moderate
96.5,63.32,30.3,Moderate
85.33,59.47,36.43,Moderate
89.17,65.82,31.34,Satisfactory
91.64,51.12,34.96,Moderate
95.85,60.39,31.07,Moderate
102.09,37.87,41.97,Moderate
90.29,8.25,38.34,Moderate
98.75,5.3,48.96,Moderate
103.2,5.31,42.29,Moderate
95.5,27.3,41.03,Moderate
95.61,72,37.54,Satisfactory
97.97,54.03,23.1,Moderate
101.59,54.28,35.08,Satisfactory
89.69,38.29,8.7,Moderate
94.88,40.89,20.04,Satisfactory
104.04,46.01,38.17,Moderate
100.21,43.82,39.34,Moderate
91.26,58.31,44.6,Moderate
102.1,64.12,36.91,Moderate
106.83,60.81,30.48,Moderate
103.12,60.63,34.5,Moderate
97.38,68.61,45.32,Moderate
104.26,58.18,46.34,Moderate
103.88,55.27,41.86,Moderate
62.82,27.18,7.84,Satisfactory
93.83,49.45,13.93,Satisfactory
96.25,48.99,33.63,Moderate
95.79,60.92,34.23,Moderate
94.68,62.77,38.49,Satisfactory
96.74,65.8,43.85,Moderate
94.81,67.81,49.63,Moderate
95.55,73.32,45.43,Moderate
96.04,67.71,44.42,Moderate
95.54,67.78,37.44,Moderate
103.11,70.51,31.91,Moderate
103.5,58.82,11.31,Moderate
99.82,55.26,19.3,Moderate
92.67,69.63,42.58,Satisfactory
101.25,73.53,39.57,Moderate
98.82,58.31,10.11,Moderate
104.8,49.74,15.23,Moderate
110.38,40.04,6.27,Moderate
100.46,39.37,6.08,Moderate
80.12,52,20.73,Moderate
132.09,58.68,22.99,Moderate
197.89,58.2,37.31,Poor
162.27,57.6,25.88,Poor
147.99,69.76,34.18,Moderate
104.25,37.49,7.83,Moderate
100.56,34.38,3.21,Moderate
80.46,30.24,3.56,Satisfactory
112.53,36.21,6.6,Satisfactory
168.93,49.71,29.68,Moderate
212.64,55.94,55.61,Poor
166.25,49.01,16.8,Poor
114.17,38.15,7.78,Moderate
120.38,39.02,3.77,Moderate
140.24,52.77,21.93,Moderate
116.31,49.49,5.32,Moderate
81.16,34.26,4.16,Moderate
109.2,38.78,3.76,Moderate
135.24,49.29,9,Moderate
137.83,63.8,7.19,Moderate
111.85,49.44,6.68,Moderate
150.97,52.58,13.58,Moderate
148.62,50.58,12.35,Moderate
144.81,47.79,9.19,Moderate
108.56,32.92,4.04,Moderate
100.4,41.9,7.88,Satisfactory
131.75,43.74,12.09,Moderate
157.28,53.72,34.99,Moderate
124.01,60.35,19.96,Moderate
115.66,46.64,12.33,Moderate
87.45,35.7,5.74,Moderate
96.1,37.44,3.48,Moderate
109.98,42.23,8.29,Moderate
141.85,52.03,13.7,Moderate
117.29,45.95,11.04,Moderate
136.36,52.4,18.17,Moderate
188.21,60.66,25.9,Moderate
163.13,51.31,17.22,Moderate
134.14,45.89,7.48,Moderate
108.1,35.98,5.02,Moderate
115.04,35.19,10.09,Moderate
129.76,40.94,10.89,Moderate
173.28,46.28,23.38,Moderate
203.34,46.37,29.72,Moderate
197.99,46.97,33.86,Moderate
163.83,40.25,27.84,Moderate
157.84,35.93,22.31,Moderate
144.79,44.31,25.23,Moderate
167.51,46.93,20.72,Moderate
184.43,48.13,24.77,Moderate
178.16,44.73,30.71,Moderate
198.07,46.49,40.3,Moderate
163.99,44.5,26.83,Moderate
148.99,39.79,17.65,Moderate
177.21,45.33,27.21,Moderate
161.94,38.86,15.45,Moderate
130.83,29.63,10.31,Moderate
87.02,25.79,7.43,Moderate
90.8,25.01,10.15,Moderate
69.14,19.79,14.85,Moderate
106.15,28,9.61,Moderate
80.09,17.76,12.29,Moderate
118.95,28.85,13.64,Moderate
189.5,45.09,19.6,Moderate
89.71,24.09,9.13,Moderate
111.84,33.13,12.9,Moderate
146.18,41.87,22.58,Moderate
181.89,42.87,25.87,Moderate
132.94,37.51,17.73,Moderate
57.52,18.26,7.85,Satisfactory
44.62,24.38,7.14,Satisfactory
118.8,45.98,17.35,Satisfactory
186,52.24,21.64,Moderate
216.97,54.07,24.11,Moderate
186.28,43.35,24,Moderate
191.22,50.59,29.93,Moderate
175.69,52,21.17,Moderate
